source_file,original_state,original_district,standardized_state,standardized_district,mapping_reason,confidence
India_Flood_Inventory_v3.csv,,Bijnor,,Bijnor,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Muzaffarnagar,,Muzaffarnagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Baghpat,,Baghpat,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Meerut,,Meerut,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Moradabad,,Moradabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rampur,,Rampur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shamli,,Shamli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Balrampur,,Balrampur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hamirpur,,Hamirpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pratapgarh,,Pratapgarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Burhanpur,,Burhanpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Morena,,Morena,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhind,,Bhind,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gwalior,,Gwalior,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sheopur,,Sheopur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shivpuri,,Shivpuri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Tikamgarh,,Tikamgarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Neemuch,,Neemuch,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rewa,,Rewa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Satna,,Satna,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Guna,,Guna,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ashoknagar,,Ashoknagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mandsaur,,Mandsaur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Singrauli,,Singrauli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sidhi,,Sidhi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sagar,,Sagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Damoh,,Damoh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shajapur,,Shajapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Vidisha,,Vidisha,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rajgarh,,Rajgarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shahdol,,Shahdol,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Katni,,Katni,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Umaria,,Umaria,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ratlam,,Ratlam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhopal,,Bhopal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ujjain,,Ujjain,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Raisen,,Raisen,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sehore,,Sehore,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jabalpur,,Jabalpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dewas,,Dewas,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Anuppur,,Anuppur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhabua,,Jhabua,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dindori,,Dindori,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Narsimhapur,,Narsimhapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dhar,,Dhar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Indore,,Indore,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mandla,,Mandla,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Narmadapuram,,Narmadapuram,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Seoni,,Seoni,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Alirajpur,,Alirajpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chhindwara,,Chhindwara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Harda,,Harda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Khargone (Khargone (West Nimar)),,Khargone (Khargone (West Nimar)),unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,East Nimar,,East Nimar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Balaghat,,Balaghat,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Barwani,,Barwani,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Agar-Malwa,,Agar-Malwa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Datia,,Datia,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chhatarpur,,Chhatarpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Panna,,Panna,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Betul,,Betul,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Niwari,,Niwari,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Churu,,Churu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhunjhunu,,Jhunjhunu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jaisalmer,,Jaisalmer,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sikar,,Sikar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Alwar,,Alwar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jaipur,,Jaipur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jodhpur,,Jodhpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bharatpur,,Bharatpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nagaur,,Nagaur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dausa,,Dausa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Karauli,,Karauli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dholpur,,Dholpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Barmer,,Barmer,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sawai Madhopur,,Sawai Madhopur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Tonk,,Tonk,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pali,,Pali,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhilwara,,Bhilwara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalore,,Jalore,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bundi,,Bundi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kota,,Kota,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sirohi,,Sirohi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Baran,,Baran,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Udaipur,,Udaipur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhalawar,,Jhalawar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dungarpur,,Dungarpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Banswara,,Banswara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ajmer,,Ajmer,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rajsamand,,Rajsamand,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chittorgarh,,Chittorgarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ganganagar,,Ganganagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hanumangarh,,Hanumangarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bikaner,,Bikaner,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhajjar,,Jhajjar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gurugram,,Gurugram,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Faridabad,,Faridabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mahendragarh,,Mahendragarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rewari,,Rewari,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nuh,,Nuh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Palwal,,Palwal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Charki Dadri,,Charki Dadri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Yamunanagar,,Yamunanagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kurukshetra,,Kurukshetra,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kaithal,,Kaithal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sirsa,,Sirsa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Karnal,,Karnal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jind,,Jind,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Fatehabad,,Fatehabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hisar,,Hisar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Panipat,,Panipat,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sonipat,,Sonipat,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhiwani,,Bhiwani,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rohtak,,Rohtak,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Panchkula,,Panchkula,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ambala,,Ambala,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kasaragod,,Kasaragod,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Wayanad,,Wayanad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kozhikode,,Kozhikode,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Malappuram,,Malappuram,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Palakkad,,Palakkad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Thrissur,,Thrissur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Idukki,,Idukki,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ernakulam,,Ernakulam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Alappuzha,,Alappuzha,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kottayam,,Kottayam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pathanamthitta,,Pathanamthitta,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kollam,,Kollam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Thiruvananthapuram,,Thiruvananthapuram,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kannur,,Kannur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhunjhunun,,Jhunjhunun,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Surat,,Surat,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Darjeeling,,Darjeeling,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalpaiguri,,Jalpaiguri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Cooch Behar,,Cooch Behar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gangtok,,Gangtok,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Beedar,,Beedar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kalaburagi,,Kalaburagi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Belagavi,,Belagavi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Yadgir,,Yadgir,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bagalkotee,,Bagalkotee,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Raichur,,Raichur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Koppal,,Koppal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gadag,,Gadag,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ballari,,Ballari,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dharwad,,Dharwad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Uttar Kashia Kannada,,Uttar Kashia Kannada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Haveri,,Haveri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chitradurga,,Chitradurga,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Davangere,,Davangere,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Shivamogga,,Shivamogga,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Udupi,,Udupi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chikkamagaluru,,Chikkamagaluru,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chikkaballapura,,Chikkaballapura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hassan,,Hassan,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kolar,,Kolar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bengaluru Rural,,Bengaluru Rural,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dakshina Kannada,,Dakshina Kannada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bengaluru Urban,,Bengaluru Urban,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kodagu,,Kodagu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chamarajanagaraa,,Chamarajanagaraa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Tumakuru,,Tumakuru,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ramanagara,,Ramanagara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mandya,,Mandya,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mysuru,,Mysuru,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Vijayapura,,Vijayapura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Lahul And Spiti,,Lahul And Spiti,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chamba,,Chamba,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kangra,,Kangra,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kullu,,Kullu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mandi,,Mandi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kinnaur,,Kinnaur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Una,,Una,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shimla,,Shimla,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Solan,,Solan,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sirmaur,,Sirmaur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bilaspur,,Bilaspur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kupwara,,Kupwara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bandipora,,Bandipora,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Baramulla,,Baramulla,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ganderbal,,Ganderbal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Anantnag,,Anantnag,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kishtwar,,Kishtwar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Srinagar,,Srinagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Budgam,,Budgam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pulwama,,Pulwama,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Poonch,,Poonch,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shopian,,Shopian,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kulgam,,Kulgam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rajouri,,Rajouri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ramban,,Ramban,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Reasi,,Reasi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Doda,,Doda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jammu,,Jammu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kathua,,Kathua,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Udhampur,,Udhampur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Samba,,Samba,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Muzaffarabad,,Muzaffarabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mirpur,,Mirpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,North,,North,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,North East,,North East,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,West,,West,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,East,,East,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,South West,,South West,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Central,,Central,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,New New Delhi,,New New Delhi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,South,,South,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shahdara,,Shahdara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,South East,,South East,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,North West,,North West,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Gurdaspur,,Gurdaspur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hoshiarpur,,Hoshiarpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Amritsar,,Amritsar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalandhar,,Jalandhar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Tarn Taran,,Tarn Taran,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rupnagar,,Rupnagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shahid Bhagat Singh Nagar,,Shahid Bhagat Singh Nagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Fazilka,,Fazilka,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Moga,,Moga,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ludhiana,,Ludhiana,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,S.A.S Nagar,,S.A.S Nagar,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Faridkot,,Faridkot,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Fatehgarh Sahib,,Fatehgarh Sahib,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sri Sri Muktsar Sahib Sahib,,Sri Sri Muktsar Sahib Sahib,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sangrur,,Sangrur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Barnala,,Barnala,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bathinda,,Bathinda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Patiala,,Patiala,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mansa,,Mansa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ferozepur,,Ferozepur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pathankot,,Pathankot,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kapurthala,,Kapurthala,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gondia,,Gondia,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhandara,,Bhandara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalgaon,,Jalgaon,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Wardha,,Wardha,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Buldhana,,Buldhana,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Akola,,Akola,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nashik,,Nashik,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gadchiroli,,Gadchiroli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Washim,,Washim,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chandrapur,,Chandrapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Yavatmal,,Yavatmal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalna,,Jalna,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ahmednagar,,Ahmednagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hingoli,,Hingoli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nanded,,Nanded,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parbhani,,Parbhani,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pune,,Pune,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Beed,,Beed,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mumbai,,Mumbai,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Latur,,Latur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dharashiv,,Dharashiv,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Solapur,,Solapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Satara,,Satara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ratnagiri,,Ratnagiri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sangli,,Sangli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kolhapur,,Kolhapur,unchanged source name,HIGH
